name,nb_review_christmas,nb_all_reviews,cat_name,sub_cat_name,rating,nb_likes,nb_share,total_time,nb_person,difficulty,price,author,Tags,prep_time,cooking_time,tools,ingredients,link_recipe,link_category,last_review,link_image,link_video
Pâtes aux langoustines,1.0,20,Vin de Noël,vin,4.9,4000,68,25,2.0,très facile,assez cher,Severine_182,"['Pâtes, riz, semoule', 'Autres pâtes', 'Recette 100% pâtes']",10,15,"['1 passoire', '1 Top 8 des meilleures poêles', '1 couteau']","['16 langoustines  cuites', '250 g de tagliatelles  ', '1 oignon  ', ""1 gousse d'ail  "", ' Muscade  ', '1 petite boîte de concentré de tomates  ', '3 cuillères à soupe de crème fraîche  ', ' Poivre  ', ' Sel  ', ' Basilic  ']",https://www.marmiton.org/recettes/recette_pates-aux-langoustines_35800.aspx,https://www.marmiton.org/noel/noel-quel-vin-parfait-pour-vos-fruits-de-mer-s3069537.html,Bon,https://assets.afcdn.com/recipe/20150901/37611_w1024h768c1cx1500cy2250.jpg,/picture> 
Pâtes au homard,0.0,0,Vin de Noël,vin,0.0,214,16,45,4.0,Niveau moyen,assez cher,hugo_15834133,"['Pâtes, riz, semoule', 'Autres pâtes', 'Recette 100% pâtes']",20,25,"['1 passoire', '1 couteau', '1 Top 8 des meilleures poêles', '1 économe', '1 planche à découper']","['4 homards  surgelés', '4 tomates  bien mûres', ""10 gousses d'ail  "", '1 noix de beurre  ', '20 cl de vin blanc  ', '10 cl de crème liquide  ', '1 cuillère à soupe de coriandre  fraiche pour décorer', '400 g de spaghetti  ']",https://www.marmiton.org/recettes/recette_pates-au-homard_338350.aspx,https://www.marmiton.org/noel/noel-quel-vin-parfait-pour-vos-fruits-de-mer-s3069537.html,,https://assets.afcdn.com/recipe/20150822/19333_w1024h768c1cx1500cy1000.jpg,/picture> 
Huîtres gratinées au parmesan,3.0,29,Vin de Noël,vin,4.6,1100,123,45,6.0,très facile,Coût moyen,henry_14923617,['Sans gluten'],30,15,"['1 plat à gratin', '1 four']","['36 huîtres  ', '1 briquette de crème fraîche  épaisse (20 cl)', ' échalote  et ail déshydraté (ou frais finement ciselés)', '20 cl de vin blanc  ', ' Parmesan râpé  ']",https://www.marmiton.org/recettes/recette_huitres-gratinees-au-parmesan_56242.aspx,https://www.marmiton.org/noel/noel-quel-vin-parfait-pour-vos-fruits-de-mer-s3069537.html,Une tuerie.... Même mes enfants qui n'ont jamais mangé d'huîtres sont hyper fans. A refaire.,https://assets.afcdn.com/recipe/20191030/101582_w1024h768c1cx2150cy3877.jpg,/picture> 
Huîtres gratinées au parmesan,3.0,29,Vin de Noël,vin,4.6,1100,123,45,6.0,très facile,Coût moyen,henry_14923617,['Sans gluten'],30,15,"['1 plat à gratin', '1 four']","['36 huîtres  ', '1 briquette de crème fraîche  épaisse (20 cl)', ' échalote  et ail déshydraté (ou frais finement ciselés)', '20 cl de vin blanc  ', ' Parmesan râpé  ']",https://www.marmiton.org/recettes/recette_huitres-gratinees-au-parmesan_56242.aspx,https://www.marmiton.org/noel/noel-quel-vin-parfait-pour-vos-fruits-de-mer-s3069537.html,Une tuerie.... Même mes enfants qui n'ont jamais mangé d'huîtres sont hyper fans. A refaire.,https://assets.afcdn.com/recipe/20191030/101582_w1024h768c1cx2150cy3877.jpg,/picture> 
Saint-Jacques en 2 façons : crues en carpaccio et rôties,3.0,3,Vin de Noël,vin,5.0,39,6,34,4.0,facile,assez cher,,"['Sans gluten', 'Fruits de mer', 'Saint-jacques']",22,2,"['1 congélateur', '1 couteau', '1 planche']","['20 noix de saint-jacques  ', "" Huile d'olive  "", ' Fleur de sel  ', ' Poivre  ', '1 citron vert  ', ""4 branches d'aneth  ""]",https://www.marmiton.org/recettes/recette_saint-jacques-en-2-facons-crues-en-carpaccio-et-roties_372557.aspx,https://www.marmiton.org/noel/noel-quel-vin-parfait-pour-vos-fruits-de-mer-s3069537.html,"Très belle recette pour apprécier les ""deux faces"" de la St Jacques",https://assets.afcdn.com/recipe/20190710/94970_w1024h768c1cx800cy530.jpg,/picture> 
Tiramisu choco-noisettes,0.0,0,Tendance Noël,terrine,0.0,0,2,24,4.0,très facile,bon marché,,"['Végétarien', 'Tiramisu']",20,0,['1 verrine'],"['400 g de mascarpone Netto  ', '4 oeufs  ', '25 cl de café moulu Régal Netto  ', '80 g de sucre en poudre Netto  ', '16 biscuits aux oeufs frais Netto  ', '40 g de chocolat noir Netto  ', '30 g de noisettes décortiquées Netto  ']",https://www.marmiton.org/recettes/recette_tiramisu-choco-noisettes_382776.aspx,https://www.marmiton.org/noel/nos-recettes-pas-cheres-pour-noel-s3070065.html,,https://assets.afcdn.com/recipe/20191105/101945_w1024h768c1cx425cy425.jpg,/picture> 
"Crème de chou-fleur, foie gras & pain d'épices",0.0,0,Tendance Noël,terrine,0.0,0,2,55,4.0,facile,Coût moyen,,"['Entrée chaude', 'Soupe']",20,35,"['1 casserole', '1 poêle']","['1 chou-fleur  ', '80 cl de Lait 1/2 écrémé Netto  ', '80 g de Foie gras de canard entier Netto  ', ""4 tranches de pain d'épices Netto  "", ' Huile végétale Netto  ', '2 brins de persil  ou autre herbes aromatiques', ' Sel  ', ' Poivre Noir moulin en grains Netto  ', ' Sel de Guérande Netto  ']",https://www.marmiton.org/recettes/recette_creme-de-chou-fleur-foie-gras-pain-d-epices_382774.aspx,https://www.marmiton.org/noel/nos-recettes-pas-cheres-pour-noel-s3070065.html,,https://assets.afcdn.com/recipe/20191105/101941_w1024h768c1cx645cy363.jpg,/picture> 
Pavlova de Noël mangue et fruit de la passion,2.0,3,Tendance Noël,terrine,3.3,2,2,155,6.0,facile,bon marché,Marmiton_Recettes,"['Végétarien', 'Sans gluten', 'Bûche de Noël', 'Noël / A croquer']",20,75,"['1 four', '1 plaque de cuisson', '1 saladier', '1 planche à découper']","[""5 blancs d'oeuf  "", '200 g de sucre  ', '1 cuillère à soupe de vinaigre  cidre de pomme', '1 pincée de sel  ', '1 cuillère à café de fécule de maïs  ']",https://www.marmiton.org/recettes/recette_pavlova-de-noel-mangue-et-fruit-de-la-passion_379130.aspx,https://www.marmiton.org/noel/nos-recettes-pas-cheres-pour-noel-s3070065.html,"Ca a l'air bon, mais il faudrait la fin de la recette ! !",https://assets.afcdn.com/recipe/20191001/99805_w1024h768c1cx1552cy3917.jpg,/picture> 
Crakers légers et craquants,1.0,2,Tendance Noël,terrine,5.0,1400,3,15,4.0,très facile,bon marché,Marmiton_Recettes,"['Végétarien', 'Rapide']",10,5,['1 four'],"[' feuille de wonton  restantes', '1 oeuf  ']",https://www.marmiton.org/recettes/recette_crakers-legers-et-craquants_346498.aspx,https://www.marmiton.org/noel/nos-recettes-pas-cheres-pour-noel-s3070065.html,"Délicieux, je me suis régalé avec mes enfants",https://assets.afcdn.com/recipe/20161125/62820_w157h157c1.webp,https://assets.afcdn.com/video13/20170111/v529078_18426_2_sd.mp4
Crakers légers et craquants,1.0,2,Tendance Noël,terrine,5.0,1400,3,15,4.0,très facile,bon marché,Marmiton_Recettes,"['Végétarien', 'Rapide']",10,5,['1 four'],"[' feuille de wonton  restantes', '1 oeuf  ']",https://www.marmiton.org/recettes/recette_crakers-legers-et-craquants_346498.aspx,https://www.marmiton.org/noel/nos-recettes-pas-cheres-pour-noel-s3070065.html,"Délicieux, je me suis régalé avec mes enfants",https://assets.afcdn.com/recipe/20161125/62820_w157h157c1.webp,https://assets.afcdn.com/video13/20170111/v529078_18426_2_sd.mp4
Crakers légers et craquants,1.0,2,Tendance Noël,terrine,5.0,1400,3,15,4.0,très facile,bon marché,Marmiton_Recettes,"['Végétarien', 'Rapide']",10,5,['1 four'],"[' feuille de wonton  restantes', '1 oeuf  ']",https://www.marmiton.org/recettes/recette_crakers-legers-et-craquants_346498.aspx,https://www.marmiton.org/noel/nos-recettes-pas-cheres-pour-noel-s3070065.html,"Délicieux, je me suis régalé avec mes enfants",https://assets.afcdn.com/recipe/20161125/62820_w157h157c1.webp,https://assets.afcdn.com/video13/20170111/v529078_18426_2_sd.mp4
"Verrine 3 couleurs : Avocat, Saumon, Cream Cheese",0.0,22,Tendance Noël,terrine,4.8,6700,19,10,6.0,très facile,bon marché,lina_14636635,"['Rapide', 'Apéritif dînatoire', 'Verrine', 'Fromage frais']",10,0,"['1 verrine', '1 couteau', '1 saladier', '1 réfrigérateur compact']","['1 avocat  ', '2 tranches de saumon fumé  ', '1/2 boîte de Saint Morêt  format familial', ""1 grosse poignée d'alfafa  "", '1 cuillère à soupe de sauce soja  ', '1/2 citron  ']",https://www.marmiton.org/recettes/recette_verrine-3-couleurs-avocat-saumon-cream-cheese_68657.aspx,https://www.marmiton.org/noel/nos-recettes-pas-cheres-pour-noel-s3070065.html,"Très bon, très frais, facile à faire, tous mes invités on aimé.",https://assets.afcdn.com/recipe/20120817/17769_w1024h768c1cx1162cy1750.jpg,/picture> 
Biscuit moelleux aux marrons et clémentines,0.0,0,Tendance Noël,terrine,0.0,0,0,40,4.0,facile,bon marché,,"['Végétarien', 'Sans gluten', 'Gâteau', 'Petits gâteaux']",30,10,"['1 four', '1 mixeur', '1 réfrigérateur']","['1 pot (350 g) de crème de marrons à la vanille Netto  ', '125 g de cerneaux de noix Netto  ', '12 marrons glacés  ', '4 clémentines  ', '40 cl de crème fluide entière 30%MG Netto  ', '50 g de sucre en poudre Netto  ', '50 g de sucre glace Netto  ', '4 oeufs  ']",https://www.marmiton.org/recettes/recette_biscuit-moelleux-aux-marrons-et-clementines_382775.aspx,https://www.marmiton.org/noel/nos-recettes-pas-cheres-pour-noel-s3070065.html,,https://assets.afcdn.com/recipe/20191105/101942_w1024h768c1cx645cy363.jpg,/picture> 
"Noix de Saint-Jacques, purée de patate douce, beurre de pamplemousse",0.0,0,Tendance Noël,terrine,0.0,0,2,60,4.0,facile,bon marché,,"['Sans gluten', 'Fruits de mer', 'Saint-jacques']",25,35,"['1 couteau', '1 poêle']","['20 Noix de Saint-Jacques avec Corail Netto  ', '2 pamplemousses  ', '60 g de Beurre Moulé Demi-sel Netto  ', '400 g de patate douce  ', '1/2 cuillère à café de Moulin 5 baies Netto  ', ' Aneth Netto  ', ' Sel de Guérande Netto  ', ' Poivre  ']",https://www.marmiton.org/recettes/recette_noix-de-saint-jacques-puree-de-patate-douce-beurre-de-pamplemousse_383179.aspx,https://www.marmiton.org/noel/nos-recettes-pas-cheres-pour-noel-s3070065.html,,https://assets.afcdn.com/recipe/20191121/102760_w1024h768c1cx199cy198.png,/picture> 
"Rôti de saumon aux épinards, chèvre frais et amandes",0.0,0,Tendance Noël,terrine,0.0,0,1,45,4.0,très facile,bon marché,,"['Sans gluten', 'Poisson', 'Poisson au four']",20,25,"['1 four', '1 planche']","['2 pavés de saumon bio sans arêtes Netto  ', ""500 g d'épinards  surgelés"", '250 g de Pyramide de chèvre Netto  ', ""1 cuillère à café d'aneth Netto  "", '1 cuillère à café de ciboulette Netto  ', ""50 g d'amandes effilées Netto  "", '4 pincées de Sel de Guérande Netto  ', ' Poivre Noir moulin en grains Netto  ', ""3 cl d'huile d'olive Vierge Extra biologique Netto  ""]",https://www.marmiton.org/recettes/recette_roti-de-saumon-aux-epinards-chevre-frais-et-amandes_382791.aspx,https://www.marmiton.org/noel/nos-recettes-pas-cheres-pour-noel-s3070065.html,,https://assets.afcdn.com/recipe/20191205/103624_w1024h768c1cx585cy1162.jpg,/picture> 
Etoile feuilletée à la crème de morilles,0.0,0,Tendance Noël,autres,0.0,309,7,40,6.0,facile,bon marché,Marmiton_Recettes,['Végétarien'],20,20,"['1 four', '1 Top 8 des meilleures poêles', '1 mixeur', '1 cuillère en bois', '1 couvercle', '1 couteau', '1 papier cuisson', '1 pinceau', '1 planche à découper']","['2 pâtes feuilletées  ', '10 morilles  séchées', '1 échalote  ', '3 cuillères à soupe de crème fraîche  ', ' Beurre  ']",https://www.marmiton.org/recettes/recette_etoile-feuilletee-a-la-creme-de-morilles_346512.aspx,https://www.marmiton.org/noel/8-anecdotes-pour-briller-a-table-le-soir-de-noel-s4005280.html,,https://assets.afcdn.com/recipe/20161128/63587_w157h157c1.webp,https://assets.afcdn.com/video13/20171219/v537833_19357_2_sd.mp4
Cidre chaud de noël,0.0,0,Tendance Noël,autres,0.0,309,5,38,6.0,très facile,bon marché,Marmiton_Recettes,"['Végétarien', 'Sans gluten', 'Apéritif de Noël']",8,30,"['1 Top 3 des batteries de casseroles', '1 planche à découper']","['1 bouteille de cidre  ', '30 cl de jus de pomme  ', '1 bâton de cannelle  ', '2 étoiles de badiane  ', '3 clous de girofle  ', '1 pomme  ', ' Miel  si besoin pour sucrer']",https://www.marmiton.org/recettes/recette_cidre-chaud-de-noel_349215.aspx,https://www.marmiton.org/noel/8-anecdotes-pour-briller-a-table-le-soir-de-noel-s4005280.html,,https://assets.afcdn.com/recipe/20171206/75864_w1024h768c1cx1928cy2893.jpg,/picture> 
Truffe crue à la coco,0.0,0,Tendance Noël,autres,0.0,252,0,35,2.0,très facile,bon marché,Marmiton_Recettes,['Sans gluten'],20,0,['1 mixeur'],"['100 g de noix de coco  ', '70 g de noix de cajou  ', ""2 cuillères à soupe de sirop d'agave  "", ""2 cuillères à soupe d'huile de coco  "", '1 citron  ', ""2 gouttes d'huile essentielle de citron  ""]",https://www.marmiton.org/recettes/recette_truffe-crue-a-la-coco_349216.aspx,https://www.marmiton.org/noel/8-anecdotes-pour-briller-a-table-le-soir-de-noel-s4005280.html,,https://assets.afcdn.com/recipe/20171206/75865_w1024h768c1cx2000cy3000.jpg,/picture> 
Punch sans alcool,2.0,4,Tendance Noël,autres,4.5,1000,81,10,40.0,très facile,Coût moyen,roxane_17068505,"['Végétarien', 'Sans gluten', 'Rapide', 'Cocktail apéritif', 'Cocktail sans alcool']",10,0,[],"[""4 l de jus d'orange  "", '1.5 l de limonade  ', '1 l de mangue  ', '3 citrons verts  ', '2 pommes  ', ""500 g d'ananas  au sirop"", '250 g de litchi  ', '1 cuillère à soupe de cannelle  ']",https://www.marmiton.org/recettes/recette_punch-sans-alcool_80042.aspx,https://www.marmiton.org/noel/que-manger-a-noel-lorsqu-on-est-enceinte-s4005868.html,C'était bon mais mais la cannelle ne s'est pas mélangée au cocktail et flottait en surface donc cela n'était pas très présentable.,https://assets.afcdn.com/recipe/20170217/25570_w1024h768c1cx2358cy1572.jpg,/picture> 
Oie (ou chapon) aux truffes,0.0,2,Tendance Noël,autres,3.5,207,2,180,6.0,facile,assez cher,Poupy,['Sans gluten'],60,120,"['1 couvercle', '1 Top 8 des meilleures poêles', '1 râpe', '1 Notre top 4 des meilleures cocottes', '1 four']","['1 oie  (ou un chapon) de 3 kg', '1 truffe  ', '2 carottes  ', '1 clou de girofle  ', '1 oignon  ', ' branche de céleri  ', '1 bouquet garni  ', '1 blanc de poireaux  ', ' Volailles  ']",https://www.marmiton.org/recettes/recette_oie-ou-chapon-aux-truffes_14476.aspx,https://www.marmiton.org/noel/que-manger-a-noel-lorsqu-on-est-enceinte-s4005868.html,Je l'ai faite pour le réveillon et cela a été un véritable succès. Il faut être vigilent je l'ai arrosé toutes les 10 min. Mais le résultat le vaut bien.,https://assets.afcdn.com/recipe/20161220/57785_w1024h768c1cx3024cy2016.jpg,/picture> 
Filets de soles crêmés au citron sur lit de pommes de terre et langoustines zestées de citron vert,0.0,15,Tendance Noël,autres,4.3,3600,32,25,2.0,facile,Coût moyen,Anonyme,"['Sans gluten', 'Fruits de mer', 'Crustacés', 'Noël qui en jette']",15,10,"['1 zesteur', '1 couteau', '1 économe', '1 Top 8 des meilleures poêles', '1 Top 3 des batteries de casseroles', '1 saladier', '1 fouet', '1 dénoyauteur']","['2 pommes de terre  de bonne taille', '6 langoustines  ', '1 sole  ', '1 citron vert  ']",https://www.marmiton.org/recettes/recette_filets-de-soles-cremes-au-citron-sur-lit-de-pommes-de-terre-et-langoustines-zestees-de-citron-vert_30824.aspx,https://www.marmiton.org/noel/que-manger-a-noel-lorsqu-on-est-enceinte-s4005868.html,"Je l'ai faite aussi pour le réveillon de Noël 2015. Recette facile mais j'ai eu une grande surprise devant mon poissonnier lorsqu'il m'a annoncé le prix du kg de la sole (40€). Je ne sais pas si c'était la période qui a fait que, ou le tarif habituel mais dans ce cas faut mettre tarif élevé et pas moyen. Mais sinon les convives ont appréciés.",https://assets.afcdn.com/recipe/20131118/37719_w1024h768c1cx1250cy1875.jpg,/picture> 
Aumonières de saumon,0.0,127,Tendance Noël,autres,4.7,43000,151,45,4.0,très facile,bon marché,dany,"['Feuilleté, brick', 'Aumônière', 'Plein la vue !']",15,30,"['1 le lot de 8', '1 pinceau', '1 couvercle', '1 rouleau grand format', '1 four', '1 pique en bois']","['4 feuilles de brick  ', '4 portions de saumon frais  ', '4 tranches de saumon fumé  ', ""1 sachet d'oseille  "", '1 petit pot de crème fraîche  ', ' Sel  ', ' Beurre  ']",https://www.marmiton.org/recettes/recette_aumonieres-de-saumon_18572.aspx,https://www.marmiton.org/noel/que-manger-a-noel-lorsqu-on-est-enceinte-s4005868.html,J'adore déjà fait 2 fois mais j'ai remplacé la crème fraîche le sel et l'anette par du tartare,https://assets.afcdn.com/recipe/20131118/43120_w1024h768c1cx1250cy1875.jpg,/picture> 
Petits gâteaux de Noël à la cannelle (Alsace),0.0,40,Tendance Noël,autres,4.3,4800,44,35,6.0,très facile,bon marché,hannah_15240388,"['Végétarien', 'Petits gâteaux', 'Gâteau', 'Biscuits de Noël', 'Noël / A croquer']",20,15,"['1 grille à gâteaux', '1 moule à manqué', '1 cuillère en bois', '1 couteau', '1 rouleau à pâtisserie', '1 four', '1 pinceau', '1 planche à découper']","['500 g de farine  ', '250 g de sucre  ', '250 g de beurre  ', '3 oeufs  ', '1 cuillère à soupe de cannelle  moulue', ' zeste de citron  ', ""1 jaune d'oeuf  pour dorer""]",https://www.marmiton.org/recettes/recette_petits-gateaux-de-noel-a-la-cannelle-alsace_19636.aspx,https://www.marmiton.org/noel/que-manger-a-noel-lorsqu-on-est-enceinte-s4005868.html,Comme ceux de ma grand-mère alsacienne ! Rappel d'enfance !!!!,https://assets.afcdn.com/recipe/20181119/83955_w1024h768c1cx2386cy1590.jpg,/picture> 
Bonhomme de neige : entrée de Noël,0.0,24,Tendance Noël,autres,4.8,7200,183,40,6.0,facile,bon marché,Michel_315,"['Végétarien', 'Sans gluten', 'Entrée de Noël', 'Coin Enfant']",30,10,['1 saladier'],"['6 oeufs  de poule', '6 oeufs de caille  ', '1 bocal de céleri  rave râpé', '1 bocal de carotte  râpées', ""1 bocal d'asperge  "", ""1 boîte de 400 g de macédoine  de légumes ou 2 boîtes de 200 g de thon soit au naturel soit à l'huile selon les goûts ou 250 g de jambon coupé en dés ou 250 g de filet de poulet coupé en dés"", '2 cuillères à soupe de mayonnaise  (light, aux oeufs ou au citron selon les goûts)', '1 cuillère à café de vinaigre  ', '1 cornichon  aigre-doux', '6 câpres  ', '1 salade  laitue', ' Persil  plat', ' Fromage  selon votre inspiration)']",https://www.marmiton.org/recettes/recette_bonhomme-de-neige-entree-de-noel_64160.aspx,https://www.marmiton.org/noel/que-manger-a-noel-lorsqu-on-est-enceinte-s4005868.html,"J'ai fait ces bonhommes de neige pour le réveillon de Noël et les invités étaient ravis, en plus c'est très joli et très simple à faire et rapide. Je la referai !",https://assets.afcdn.com/recipe/20151127/12305_w1024h768c1cx1096cy1472.jpg,/picture> 
Gratin de pâtes au saumon fumé,1.0,67,Tendance Noël,crevette,4.4,3400,38,25,2.0,facile,bon marché,rose_17245086,[],10,15,"['1 plat à gratin', '1 passoire', '1 couteau', '1 cuillère en bois', '1 râpe', '1 couvercle', '1 saladier', '1 four', '1 planche à découper']","['150 g de pâtes  ', '150 g de saumon fumé  ', '20 cl de crème  ', '1 oeuf  ', ' Gruyère râpé  ou comté', ' Moutarde  ', ' Poivre  ', ' Sel  ']",https://www.marmiton.org/recettes/recette_gratin-de-pates-au-saumon-fume_28682.aspx,https://www.marmiton.org/noel/repas-de-noel-comment-cuisiner-les-restes-s4005410.html,Très sympa !,https://assets.afcdn.com/recipe/20191030/101584_w1024h768c1cx3217cy2277.jpg,/picture> 
Curry de dinde,0.0,12,Tendance Noël,crevette,4.8,1800,10,90,4.0,facile,bon marché,lily_14745546,"['Sans gluten', 'Viande en sauce', 'Viande', 'Curry de poulet']",30,60,"['1 saladier', '1 cuillère en bois', '1 Notre top 4 des meilleures cocottes', '1 Top 3 des batteries de casseroles']","['600 g de blanc de dinde  ', '4 yaourts natures  ', '30 cl de lait de coco  ', '1/2 citron  ', '3 oignons  ', '40 cl de coulis de tomate  ', '3 cuillères à soupe de curry  ', ""2 cuillères à soupe d'huile d'olive  "", ' Sel  ']",https://www.marmiton.org/recettes/recette_curry-de-dinde_16998.aspx,https://www.marmiton.org/noel/repas-de-noel-comment-cuisiner-les-restes-s4005410.html,A refaire mais sans la boîte de coulis je trouve que ça gâche tout le goût du curry et de la coco. Très bonne recette comme même. Merci.,https://assets.afcdn.com/recipe/20160316/2452_w1024h768c1cx1968cy1968.jpg,/picture> 
Risotto au Champagne et sa poêlée de Gambas aux 4 épices,0.0,8,Tendance Noël,crevette,4.3,373,11,45,4.0,facile,assez cher,agathe_16006571,[],15,30,"['1 Top 8 des meilleures poêles', '1 Top 3 des batteries de casseroles', '1 râpe', '1 cuillère en bois', '1 dénoyauteur']","['200 g de riz pour risotto  ', '3 échalotes  ', '25 cl de champagne  (on garde le reste de la bouteille pour le repas !)', ""1/2 tablette de bouillon  de légumes + 1/2 l d'eau"", '2 cuillères à soupe de crème fraîche épaisse  ', '150 g de parmesan râpé  ', '1 cuillère à soupe de persil  plat haché', "" Huile d'olive  "", ' Poivre  ', ' Sel  ']",https://www.marmiton.org/recettes/recette_risotto-au-champagne-et-sa-poelee-de-gambas-aux-4-epices_67728.aspx,https://www.marmiton.org/noel/repas-de-noel-comment-cuisiner-les-restes-s4005410.html,"Excellent ! Risotto crémeux et goûteux, scampis assaisonnés à la perfection ! Un régal...",https://assets.afcdn.com/recipe/20191030/101583_w1024h768c1cx2308cy2425.jpg,/picture> 
Tatin d'endives au canard,0.0,25,Tendance Noël,crevette,4.8,3100,4,90,4.0,facile,Coût moyen,henry_17239714,[],30,60,"['1 moule à tarte tatin', '1 sauteuse', '1 Top 8 des meilleures poêles', '1 moule à tarte', '1 four', '1 fourchette']","['6 endives  moyennes', '3 cuisses de canard  ', '20 g de beurre  ', '1 cuillère à soupe de sucre en poudre  ', '1/2 citron  ', '1 cuillère à soupe de porto  (facultatif)', '1 pâte feuilletée  ', ' Poivre  ', ' Sel  ']",https://www.marmiton.org/recettes/recette_tatin-d-endives-au-canard_68908.aspx,https://www.marmiton.org/noel/repas-de-noel-comment-cuisiner-les-restes-s4005410.html,"Excellent, toujours une réussite et très appréciée par mes convives.",https://assets.afcdn.com/recipe/20141006/1564_w1024h768c1cx1224cy1093.jpg,/picture> 
Tiramisu à la crème de marron et marrons glacés,0.0,10,Tendance Noël,crevette,4.8,1000,9,20,6.0,facile,Coût moyen,romy_14251751,"['Végétarien', 'Sauce sucrée', 'Crème de marrons']",20,0,"['1 sorbetière', '1 fouet', '1 saladier', '1 cuillère en bois']","['200 g de brisures de marrons glacés  ', '12 marrons  glacés', '100 g de chocolat noir  ', '250 g de mascarpone  ', '250 g de crème de marron  ', '50 cl de crème  fluide', '12 biscuits à la cuillère  ', '20 cl de café  très fort et froid', '2 sachets de sucre vanillé  ', '2 cuillères à soupe de sucre glace  ', '2 cuillères à soupe de liqueur  de châtaigne (facultatif)']",https://www.marmiton.org/recettes/recette_tiramisu-a-la-creme-de-marron-et-marrons-glaces_95498.aspx,https://www.marmiton.org/noel/repas-de-noel-comment-cuisiner-les-restes-s4005410.html,Je l’ai fait et distribué à des amis il m’ont dit trop bon à refaire,https://assets.afcdn.com/recipe/20151118/49687_w1024h768c1cx1463cy1750.jpg,/picture> 
Mousse au pain d'épices,0.0,32,Tendance Noël,crevette,4.7,1300,7,10,4.0,très facile,bon marché,lise_14593986,"['Végétarien', 'Rapide', ""Pain d'épices""]",10,0,"['1 cuillère en bois', '1 fouet', '1 lot de 12 ramequins']","['1 pot de mascarpone  de 250 g', '2 oeufs  ', ""2 tranches de pain d'épices  "", ""60 g de sucre  (ou équivalent d'édulcorant)""]",https://www.marmiton.org/recettes/recette_mousse-au-pain-d-epices_30703.aspx,https://www.marmiton.org/noel/repas-de-noel-comment-cuisiner-les-restes-s4005410.html,"J'adore cette mousse qui n'est pas écoeurante, elle est très légère et onctueuse",https://assets.afcdn.com/recipe/20100120/40888_w1024h768c1cx256cy192.jpg,/picture> 
Glace minute aux marrons glacés,0.0,1,Tendance Noël,crevette,5.0,225,0,72,4.0,très facile,bon marché,Marmiton_Recettes,"['Végétarien', 'Sans gluten', 'Rapide', 'Glace', 'Dessert glacé', ""Glace à l'italienne""]",12,0,"['1 congélateur', '1 réfrigérateur compact', '1 le lot de 8', '1 blender']","['20 cl de crème liquide  ', '12 marrons  glacés']",https://www.marmiton.org/recettes/recette_glace-minute-aux-marrons-glaces_349218.aspx,https://www.marmiton.org/noel/repas-de-noel-comment-cuisiner-les-restes-s4005410.html,Recette très simple et délicieuse.,https://assets.afcdn.com/recipe/20171214/76043_w157h157c1.webp,https://assets.afcdn.com/video13/20171223/v537865_15815_1_sd.mp4
Sapin feuilleté apéritif,0.0,6,Tendance Noël,gateau,4.5,1600,44,30,6.0,très facile,bon marché,Marmiton_Recettes,"['Végétarien', 'Feuilleté, brick', 'Feuilleté', ""Recette d'apéritif""]",10,20,"['1 four', '1 pinceau', '1 couvercle', '1 couteau', '1 papier cuisson', '1 planche à découper']","['2 pâtes feuilletées  ', '200 g de pesto  ', ""1 jaune d'oeuf  ""]",https://www.marmiton.org/recettes/recette_sapin-feuillete-aperitif_346035.aspx,https://www.marmiton.org/noel/un-repas-de-noel-pour-les-enfants-s4005278.html,Super idée pour l'apéritif en variant la garniture comme indiqué dans d'autres commentaires et en ajoutant du gruyère râpé ou de la mozzarella pour plus de gourmandise. Délicieux aussi en dessert avec de la pâte à tartiner ou de la compote,https://assets.afcdn.com/recipe/20161024/15562_w157h157c1.webp,https://assets.afcdn.com/video13/20170102/v528830_25436_2_sd.mp4
Sapin feuilleté apéritif,0.0,6,Tendance Noël,gateau,4.5,1600,44,30,6.0,très facile,bon marché,Marmiton_Recettes,"['Végétarien', 'Feuilleté, brick', 'Feuilleté', ""Recette d'apéritif""]",10,20,"['1 four', '1 pinceau', '1 couvercle', '1 couteau', '1 papier cuisson', '1 planche à découper']","['2 pâtes feuilletées  ', '200 g de pesto  ', ""1 jaune d'oeuf  ""]",https://www.marmiton.org/recettes/recette_sapin-feuillete-aperitif_346035.aspx,https://www.marmiton.org/noel/un-repas-de-noel-pour-les-enfants-s4005278.html,Super idée pour l'apéritif en variant la garniture comme indiqué dans d'autres commentaires et en ajoutant du gruyère râpé ou de la mozzarella pour plus de gourmandise. Délicieux aussi en dessert avec de la pâte à tartiner ou de la compote,https://assets.afcdn.com/recipe/20161024/15562_w157h157c1.webp,https://assets.afcdn.com/video13/20170102/v528830_25436_2_sd.mp4
